2 1 0 0.5 0.32 0 0 0 0 0 
1 1 0 0.500198 0.32 0 2.99785e-05 2.99785e-05 1.86515e-06 0 
1 1 0 0.500395 0.32 0 5.99569e-05 5.99569e-05 1.86515e-06 0 
1 1 0 0.500791 0.32 0 0.000119914 0.000119914 1.86514e-06 0 
1 1 0 0.501582 0.32 0 0.000239828 0.000239828 1.8651e-06 0 
1 1 0 0.503164 0.32 0 0.000479659 0.000479659 1.86495e-06 0 
1 1 0 0.506328 0.32 0 0.000959342 0.000959342 1.86609e-06 0 
1 1 0 0.512654 0.32 0 0.00192986 0.00192986 3.39715e-06 0 
1 1 0 0.522414 0.32 0 0.00410714 0.00410714 0.00933968 0 
2 1 0 0.524075 0.32 0 0.00597953 0.00597953 1.81563 0 
2 1 0 0.523768 0.32 0 0.00652474 0.00652474 4.69243 0 
2 1 0 0.523317 0.32 0 0.0069879 0.0069879 8.98478 0 
2 1 0 0.522306 0.32 0 0.00772351 0.00772351 19.821 0 
2 1 0 0.520671 0.32 0 0.00864205 0.00864205 38.7054 0 
2 1 0 0.518126 0.32 0 0.00983742 0.00983742 63.9252 0 
2 1 0 0.514232 0.32 0 0.0114626 0.0114626 83.277 0 
2 1 0 0.508345 0.32 0 0.0137838 0.0137838 78.2276 0 
2 1 0 0.499534 0.32 0 0.0173131 0.0173131 48.2036 0 
2 1 0 0.49038 0.32 0 0.0213391 0.0213391 24.5363 0 
2 1 0 0.481479 0.32 0 0.0258976 0.0258976 12.1107 0 
2 1 0 0.473023 0.32 0 0.0312348 0.0312348 6.12058 0 
2 1 0 0.465369 0.32 0 0.0376722 0.0376722 3.2514 0 
2 1 0 0.459239 0.32 0 0.0455727 0.0455727 1.85443 0 
2 1 0 0.455839 0.32 0 0.054977 0.054977 1.17068 0 
2 1 0 0.455495 0.32 0 0.0592563 0.0592563 1.00014 0 
1 1 0 0.457182 0.32 0 0.0691129 0.0691129 0.757165 0 
1 1 0 0.461448 0.32 0 0.0781571 0.0781571 0.630906 0 
1 1 0 0.467277 0.32 0 0.0862825 0.0862825 0.557407 0 
1 1 0 0.474063 0.32 0 0.093628 0.093628 0.510055 0 
1 1 0 0.481473 0.32 0 0.100344 0.100344 0.477092 0 
1 1 0 0.489316 0.32 0 0.106548 0.106548 0.452773 0 
1 1 0 0.497475 0.32 0 0.11233 0.11233 0.434014 0 
1 1 0 0.505874 0.32 0 0.117756 0.117756 0.419028 0 
1 1 0 0.514464 0.32 0 0.122877 0.122877 0.406714 0 
1 1 0 0.523206 0.32 0 0.127733 0.127733 0.396357 0 
1 1 0 0.532073 0.32 0 0.132355 0.132355 0.387477 0 
1 1 0 0.541047 0.32 0 0.136768 0.136768 0.379735 0 
1 1 0 0.55011 0.32 0 0.140995 0.140995 0.372891 0 
1 1 0 0.55925 0.32 0 0.145052 0.145052 0.366764 0 
1 1 0 0.568457 0.32 0 0.148955 0.148955 0.361221 0 
1 1 0 0.577723 0.32 0 0.152715 0.152715 0.35616 0 
1 1 0 0.587041 0.32 0 0.156345 0.156345 0.3515 0 
1 1 0 0.596405 0.32 0 0.159854 0.159854 0.347178 0 
1 1 0 0.605811 0.32 0 0.16325 0.16325 0.343143 0 
1 1 0 0.615255 0.32 0 0.166541 0.166541 0.339356 0 
1 1 0 0.624732 0.32 0 0.169733 0.169733 0.335781 0 
1 1 0 0.63424 0.32 0 0.172833 0.172833 0.332393 0 
1 1 0 0.643776 0.32 0 0.175846 0.175846 0.329167 0 
1 1 0 0.653337 0.32 0 0.178777 0.178777 0.326086 0 
1 1 0 0.662922 0.32 0 0.18163 0.18163 0.323132 0 
1 1 0 0.672528 0.32 0 0.184409 0.184409 0.320292 0 
1 1 0 0.682155 0.32 0 0.187118 0.187118 0.317555 0 
1 1 0 0.691799 0.32 0 0.189761 0.189761 0.31491 0 
1 1 0 0.701461 0.32 0 0.19234 0.19234 0.312348 0 
1 1 0 0.711139 0.32 0 0.194858 0.194858 0.309863 0 
1 1 0 0.720832 0.32 0 0.197319 0.197319 0.307447 0 
1 1 0 0.730538 0.32 0 0.199725 0.199725 0.305094 0 
1 1 0 0.740258 0.32 0 0.202077 0.202077 0.3028 0 
1 1 0 0.749989 0.32 0 0.204379 0.204379 0.30056 0 
1 1 0 0.759732 0.32 0 0.206632 0.206632 0.29837 0 
1 1 0 0.769486 0.32 0 0.208838 0.208838 0.296227 0 
1 1 0 0.77925 0.32 0 0.211 0.211 0.294126 0 
1 1 0 0.789023 0.32 0 0.213117 0.213117 0.292067 0 
1 1 0 0.798805 0.32 0 0.215194 0.215194 0.290045 0 
1 1 0 0.808596 0.32 0 0.217229 0.217229 0.288059 0 
1 1 0 0.818395 0.32 0 0.219227 0.219227 0.286107 0 
1 1 0 0.828201 0.32 0 0.221186 0.221186 0.284187 0 
1 1 0 0.838014 0.32 0 0.22311 0.22311 0.282296 0 
1 1 0 0.847834 0.32 0 0.224998 0.224998 0.280434 0 
1 1 0 0.857661 0.32 0 0.226852 0.226852 0.2786 0 
1 1 0 0.867494 0.32 0 0.228674 0.228674 0.276791 0 
1 1 0 0.877332 0.32 0 0.230464 0.230464 0.275006 0 
1 1 0 0.887176 0.32 0 0.232223 0.232223 0.273245 0 
1 1 0 0.897026 0.32 0 0.233953 0.233953 0.271507 0 
1 1 0 0.90688 0.32 0 0.235653 0.235653 0.26979 0 
1 1 0 0.916739 0.32 0 0.237325 0.237325 0.268095 0 
1 1 0 0.926603 0.32 0 0.23897 0.23897 0.266419 0 
1 1 0 0.936471 0.32 0 0.240589 0.240589 0.264762 0 
1 1 0 0.946344 0.32 0 0.242182 0.242182 0.263124 0 
1 1 0 0.95622 0.32 0 0.24375 0.24375 0.261503 0 
1 1 0 0.9661 0.32 0 0.245293 0.245293 0.2599 0 
1 1 0 0.975984 0.32 0 0.246813 0.246813 0.258314 0 
1 1 0 0.985871 0.32 0 0.248309 0.248309 0.256744 0 
1 1 0 0.995762 0.32 0 0.249784 0.249784 0.25519 0 
1 1 0 1.00566 0.32 0 0.251236 0.251236 0.253651 0 
2 2 0 0.524075 0.32 0 0.00597953 0.00597953 0.253651 0 
1 2 0 0.524046 0.32 0 0.00607389 0.00607389 0.253651 0 
2 2 0 0.524001 0.32 0 0.00616557 0.00616557 2.57301 0 
2 2 0 0.523902 0.32 0 0.00634039 0.00634039 3.48668 0 
2 2 0 0.523653 0.32 0 0.0066594 0.0066594 5.74619 0 
2 2 0 0.523052 0.32 0 0.00720546 0.00720546 11.678 0 
2 2 0 0.521713 0.32 0 0.0080806 0.0080806 26.6625 0 
2 2 0 0.519578 0.32 0 0.00917736 0.00917736 50.5537 0 
2 2 0 0.516282 0.32 0 0.0106251 0.0106251 76.0719 0 
2 2 0 0.511271 0.32 0 0.0126374 0.0126374 84.2802 0 
2 2 0 0.503734 0.32 0 0.0156048 0.0156048 62.7822 0 
2 2 0 0.494507 0.32 0 0.0194607 0.0194607 33.6315 0 
2 2 0 0.485474 0.32 0 0.0237503 0.0237503 16.669 0 
2 2 0 0.476785 0.32 0 0.0286998 0.0286998 8.29923 0 
2 2 0 0.468705 0.32 0 0.034593 0.034593 4.29936 0 
2 2 0 0.461762 0.32 0 0.0417912 0.0417912 2.36718 0 
2 2 0 0.456957 0.32 0 0.050561 0.050561 1.42072 0 
1 2 0 0.455495 0.32 0 0.0592858 0.0592858 0.999144 0 
1 2 0 0.457191 0.32 0 0.0691408 0.0691408 0.75667 0 
1 2 0 0.461463 0.32 0 0.0781822 0.0781822 0.630632 0 
1 2 0 0.467296 0.32 0 0.0863051 0.0863051 0.557238 0 
1 2 0 0.474084 0.32 0 0.0936486 0.0936486 0.509941 0 
1 2 0 0.481495 0.32 0 0.100362 0.100362 0.47701 0 
1 2 0 0.489339 0.32 0 0.106565 0.106565 0.452711 0 
1 2 0 0.497499 0.32 0 0.112346 0.112346 0.433965 0 
1 2 0 0.505899 0.32 0 0.117771 0.117771 0.418988 0 
1 2 0 0.514489 0.32 0 0.122892 0.122892 0.406681 0 
1 2 0 0.523231 0.32 0 0.127747 0.127747 0.396329 0 
1 2 0 0.5321 0.32 0 0.132368 0.132368 0.387453 0 
1 2 0 0.541073 0.32 0 0.136781 0.136781 0.379714 0 
1 2 0 0.550136 0.32 0 0.141007 0.141007 0.372872 0 
1 2 0 0.559276 0.32 0 0.145064 0.145064 0.366747 0 
1 2 0 0.568484 0.32 0 0.148966 0.148966 0.361206 0 
1 2 0 0.57775 0.32 0 0.152726 0.152726 0.356146 0 
1 2 0 0.587068 0.32 0 0.156355 0.156355 0.351487 0 
1 2 0 0.596432 0.32 0 0.159864 0.159864 0.347166 0 
1 2 0 0.605839 0.32 0 0.16326 0.16326 0.343132 0 
1 2 0 0.615283 0.32 0 0.16655 0.16655 0.339345 0 
1 2 0 0.62476 0.32 0 0.169743 0.169743 0.335771 0 
1 2 0 0.634268 0.32 0 0.172842 0.172842 0.332383 0 
1 2 0 0.643804 0.32 0 0.175855 0.175855 0.329158 0 
1 2 0 0.653365 0.32 0 0.178785 0.178785 0.326077 0 
1 2 0 0.66295 0.32 0 0.181638 0.181638 0.323124 0 
1 2 0 0.672556 0.32 0 0.184417 0.184417 0.320284 0 
1 2 0 0.682183 0.32 0 0.187126 0.187126 0.317547 0 
1 2 0 0.691828 0.32 0 0.189768 0.189768 0.314902 0 
1 2 0 0.70149 0.32 0 0.192347 0.192347 0.312341 0 
1 2 0 0.711167 0.32 0 0.194866 0.194866 0.309856 0 
1 2 0 0.72086 0.32 0 0.197326 0.197326 0.30744 0 
1 2 0 0.730567 0.32 0 0.199732 0.199732 0.305087 0 
1 2 0 0.740286 0.32 0 0.202084 0.202084 0.302793 0 
1 2 0 0.750018 0.32 0 0.204386 0.204386 0.300553 0 
1 2 0 0.759761 0.32 0 0.206639 0.206639 0.298364 0 
1 2 0 0.769515 0.32 0 0.208845 0.208845 0.29622 0 
1 2 0 0.779279 0.32 0 0.211006 0.211006 0.29412 0 
1 2 0 0.789052 0.32 0 0.213124 0.213124 0.292061 0 
1 2 0 0.798834 0.32 0 0.2152 0.2152 0.290039 0 
1 2 0 0.808625 0.32 0 0.217235 0.217235 0.288054 0 
1 2 0 0.818423 0.32 0 0.219232 0.219232 0.286102 0 
1 2 0 0.82823 0.32 0 0.221192 0.221192 0.284181 0 
1 2 0 0.838043 0.32 0 0.223115 0.223115 0.282291 0 
1 2 0 0.847863 0.32 0 0.225003 0.225003 0.280429 0 
1 2 0 0.85769 0.32 0 0.226858 0.226858 0.278594 0 
1 2 0 0.867522 0.32 0 0.228679 0.228679 0.276785 0 
1 2 0 0.877361 0.32 0 0.230469 0.230469 0.275001 0 
1 2 0 0.887205 0.32 0 0.232228 0.232228 0.27324 0 
1 2 0 0.897055 0.32 0 0.233958 0.233958 0.271502 0 
1 2 0 0.906909 0.32 0 0.235658 0.235658 0.269785 0 
1 2 0 0.916768 0.32 0 0.23733 0.23733 0.26809 0 
1 2 0 0.926632 0.32 0 0.238975 0.238975 0.266414 0 
1 2 0 0.9365 0.32 0 0.240594 0.240594 0.264757 0 
1 2 0 0.946373 0.32 0 0.242186 0.242186 0.263119 0 
1 2 0 0.956249 0.32 0 0.243754 0.243754 0.261499 0 
1 2 0 0.966129 0.32 0 0.245298 0.245298 0.259896 0 
1 2 0 0.976013 0.32 0 0.246817 0.246817 0.258309 0 
1 2 0 0.9859 0.32 0 0.248314 0.248314 0.256739 0 
1 2 0 0.995791 0.32 0 0.249788 0.249788 0.255185 0 
1 2 0 1.00569 0.32 0 0.25124 0.25124 0.253646 0 
2 2 0 0.524075 0.32 0 0.00597953 0.00597953 0.253646 0 
1 2 0 0.524104 0.32 0 0.00588258 0.00588258 0.253646 0 
2 2 0 0.524115 0.32 0 0.00578329 0.00578329 1.21983 0 
2 2 0 0.52412 0.32 0 0.00569096 0.00569096 1.00042 0 
1 2 0 0.524097 0.32 0 0.00549199 0.00549199 0.636156 0 
1 2 0 0.523917 0.32 0 0.00510995 0.00510995 0.24059 0 
1 2 0 0.52332 0.32 0 0.00457405 0.00457405 0.048144 0 
1 2 0 0.522245 0.32 0 0.00403718 0.00403718 0.00717447 0 
1 2 0 0.520535 0.32 0 0.00347469 0.00347469 0.000753012 0 
1 2 0 0.517907 0.32 0 0.00285614 0.00285614 5.82104e-05 0 
1 2 0 0.513922 0.32 0 0.00213473 0.00213473 5.25114e-06 0 
1 2 0 0.507919 0.32 0 0.00120075 0.00120075 1.88986e-06 0 
1 2 0 0.49891 0.32 0 -0.000165302 -0.000165302 1.86513e-06 0 
1 2 0 0.489023 0.32 0 -0.00166761 -0.00166761 2.36097e-06 0 
1 2 0 0.479202 0.32 0 -0.00354891 -0.00354891 0.00102451 0 
1 2 0 0.476871 0.32 0 -0.00445689 -0.00445689 0.0325635 0 
2 2 0 0.478072 0.32 0 -0.00795937 -0.00795937 24.4335 0 
2 2 0 0.481431 0.32 0 -0.00964066 -0.00964066 60.1799 0 
2 2 0 0.486623 0.32 0 -0.011805 -0.011805 84.5606 0 
2 2 0 0.494475 0.32 0 -0.014893 -0.014893 69.1478 0 
2 2 0 0.503726 0.32 0 -0.0186905 -0.0186905 38.3143 0 
2 2 0 0.512806 0.32 0 -0.0228798 -0.0228798 19.1068 0 
2 2 0 0.521578 0.32 0 -0.0276825 -0.0276825 9.47105 0 
